PPE GROUP,SUBGROUP,GRAP DESCRIPTION,ITEM BARCODE NUMBER,ITEM DESCRIPTION,MODEL,REGISTRATION/SERIAL NUMBER,WIDTH,GRADING,DIAMETRE,LENGTH,ITEM CONDITION,LIFE SPAN/MONTHS,QUANTITY,IN USE,GIS_ID,TOWN NAME,LAT_START,LONG_START,LAT_END,LONG_END,STAND NUMBER,STREET NAME,LAND DESCRIPTION,BUILDING DESCRIPTION,FLOOR NUMBER,ROOM BARCODE NUMBER,ROOM NAME,DEPARTMENT
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,203421006601,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2034,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,203521006621,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2035,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,203621006641,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2036,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,203721006661,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2037,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,203821006681,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2038,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W201,203921006701,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2039,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,204021006721,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2040,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,204121006741,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2041,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,204221006761,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2042,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,204321006781,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2043,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,204421006801,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2044,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,204521006821,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2045,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,204621006841,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2046,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,204721006861,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2047,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,204821006881,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2048,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,204921006901,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2049,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,205021006921,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2050,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,205121006941,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2051,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,205221006961,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2052,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,205321006981,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2053,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,205421007001,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2054,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,205521007021,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2055,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,100205621007041,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2056,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,205721007061,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2057,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,205821007081,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2058,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,205921007101,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2059,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,206021007121,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2060,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W201,206121007141,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2061,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W201,206221007161,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2062,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,206321007181,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2063,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,206421007201,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2064,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,206521007221,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2065,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,206621007241,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2066,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W201,206721007261,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2067,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,206821007281,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2068,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W201,206921007301,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2069,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W201,207021007321,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2070,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,207121007341,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2071,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,207221007361,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2072,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,207321007381,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2073,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W201,207421007401,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2074,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,207521007421,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2075,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,207621007441,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2076,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,207721007461,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2077,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,207821007481,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2078,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,207921007501,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2079,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,208021007521,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2080,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,208121007541,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2081,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,208221007561,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2082,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,208321007581,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2083,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,208421007601,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2084,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,208521007621,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2085,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,208621007641,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2086,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,208721007661,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2087,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,208821007681,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2088,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W201,208921007701,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2089,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,209021007721,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2090,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,209121007741,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2091,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,209221007761,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2092,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,209321007781,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2093,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,209421007801,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2094,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,209521007821,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2095,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,209621007841,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2096,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,209721007861,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2097,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,209821007881,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2098,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,209921007901,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2099,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,210021100021,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2100,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W206,210121100041,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2101,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,210221100061,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2102,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,210321100081,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2103,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,210421100101,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2104,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,210521100121,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2105,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,210621100141,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2106,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,210721100161,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2107,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W201,210821100181,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2108,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W201,210921100201,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2109,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,211021100221,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2110,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,211121100241,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2111,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,211221100261,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2112,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,211321100281,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2113,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,211421100301,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2114,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,211521100321,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2115,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,211621100341,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2116,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W201,211721100361,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2117,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,211821100381,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2118,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,211921100401,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2119,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,212021100421,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2120,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W201,212121100441,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2121,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,212321100481,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2123,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W201,212421100501,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2124,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,212521100521,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2125,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,212621100541,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2126,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,212721100561,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2127,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,212821100581,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2128,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W210,212921100601,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,PETRUS STEYN,N/A,N/A,N/A,N/A,2129,MAMAFUBEDU STR,N/A,N/A,N/A,N/A,N/A,WATER
